loyalty_number,clv,enrollment_tenure_months,card_tier_encoded,salary_encoded,education_encoded,never_flew_flag,gender_Male,marital_status_Married,marital_status_Single,flights_3m,distance_3m,pts_earned_3m,pts_redeemed_3m,active_months_3m,flights_6m,distance_6m,pts_earned_6m,pts_redeemed_6m,active_months_6m,flights_12m,distance_12m,pts_earned_12m,pts_redeemed_12m,active_months_12m,flights_18m,distance_18m,pts_earned_18m,pts_redeemed_18m,active_months_18m,months_since_last_flight,flight_trend,redemption_ratio,seasons_flown,churn_label
954424,4698.76,29,0,73510.0,2,0,0,0,1,1,1077,1077.0,0,1,3,4833,4833.0,0,2,13,17932,17932.0,410,6,21,31621,31621.0,1040,11,1.0,-1,0.03288953543531198,4.0,0
691332,5723.54,2,2,88724.0,3,0,1,1,0,4,4044,6066.0,0,1,4,4044,6066.0,0,1,4,4044,6066.0,0,1,4,4044,6066.0,0,1,1.0,4,0.0,1.0,0
491253,4700.42,34,0,73510.0,2,0,0,0,1,1,935,935.0,0,1,5,3271,3271.0,0,2,8,9441,9441.0,0,4,13,13859,13859.0,626,6,1.0,-3,0.04516920412728191,3.0,0
144756,4700.58,35,0,88028.0,3,0,1,1,0,7,9251,9251.0,0,3,12,18060,18060.0,304,6,19,30254,30254.0,304,9,26,44059,44059.0,304,11,0.0,2,0.006899838852447854,4.0,0
670040,4705.59,66,0,73510.0,2,0,1,0,1,5,3768,3768.0,0,2,7,7326,7326.0,542,3,8,7842,7842.0,542,4,19,30169,30169.0,542,7,0.0,3,0.017965461235042595,4.0,0
634807,4706.68,70,0,73510.0,2,0,0,0,1,1,774,774.0,525,1,9,9122,9122.0,842,4,15,19219,19219.0,842,8,29,41353,41353.0,842,12,0.0,-7,0.020361279713684618,4.0,0
129429,4709.52,18,0,73510.0,2,0,0,0,1,9,19407,19407.0,0,2,16,30662,30662.0,0,4,28,48880,48880.0,0,7,35,53620,53620.0,793,10,0.0,2,0.014789257739649385,4.0,0
966285,4711.85,26,0,73510.0,2,0,1,0,1,7,9683,9683.0,0,2,10,13583,13583.0,0,3,13,18483,18483.0,0,5,20,28590,28590.0,0,8,0.0,4,0.0,4.0,0
340691,4713.4,30,0,73510.0,2,0,1,0,1,8,17375,17375.0,0,2,12,24747,24747.0,0,4,17,35429,35429.0,699,6,31,61433,61433.0,699,10,1.0,4,0.011378249475037846,4.0,0
959364,4714.04,10,0,65638.0,3,0,1,1,0,7,5518,5518.0,0,2,7,5518,5518.0,0,2,9,6931,6931.0,0,4,9,6931,6931.0,0,4,0.0,7,0.0,3.0,0
597630,4715.29,30,0,73510.0,2,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,7,6945,6945.0,0,2,15.0,0,0.0,2.0,1
630869,4715.32,23,0,73510.0,2,0,0,1,0,11,16655,16655.0,518,3,11,16655,16655.0,518,3,25,31516,31516.0,518,7,35,50697,50697.0,869,10,0.0,11,0.017141053711264967,4.0,0
974500,4715.47,26,0,73510.0,2,0,1,1,0,5,4923,4923.0,0,2,5,4923,4923.0,0,2,21,25987,25987.0,0,6,32,46002,46002.0,0,10,0.0,5,0.0,4.0,0
296736,4717.63,25,0,73510.0,2,0,0,1,0,5,4025,4025.0,0,1,7,8186,8186.0,0,3,15,24074,24074.0,0,5,20,33212,33212.0,0,7,0.0,3,0.0,4.0,0
438263,4717.63,49,0,73510.0,2,0,1,1,0,5,5224,5224.0,0,2,7,8676,8676.0,0,3,15,16848,16848.0,0,5,25,36310,36310.0,0,9,0.0,3,0.0,4.0,0
198407,4718.56,27,0,118821.0,5,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
601583,4718.56,20,0,118821.0,5,0,1,0,0,3,1680,1680.0,0,1,5,3022,3022.0,0,2,16,14969,14969.0,0,6,26,25583,25583.0,0,9,2.0,1,0.0,4.0,1
352581,4720.61,17,0,51135.0,3,0,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,6,6086,6086.0,0,2,11,11659,11659.0,851,4,9.0,0,0.07299082254052663,3.0,1
759603,6325.03,4,2,73510.0,2,0,0,1,0,19,32974,49461.0,0,3,20,34404,51606.0,0,4,20,34404,51606.0,0,4,20,34404,51606.0,0,4,0.0,18,0.0,2.0,0
526663,4726.87,33,0,45384.0,1,0,1,1,0,3,4642,4642.0,0,2,8,9410,9410.0,546,5,11,13274,13274.0,546,6,19,25408,25408.0,546,10,1.0,-2,0.021489294710327456,3.0,0
707042,4726.87,74,0,45384.0,1,0,0,1,0,11,16531,16531.0,0,3,18,28502,28502.0,497,6,23,37868,37868.0,497,9,28,41801,41801.0,1139,12,0.0,4,0.02724815195808713,4.0,0
134180,4726.96,45,0,73510.0,2,0,0,1,0,2,1245,1245.0,692,2,3,3480,3480.0,1168,3,9,12951,12951.0,1168,6,17,27763,27763.0,2206,10,0.0,1,0.07945827180059792,4.0,0
539537,4726.96,22,0,73510.0,2,0,0,1,0,9,10839,10839.0,550,3,14,18859,18859.0,550,5,22,29007,29007.0,550,8,30,40609,40609.0,550,11,0.0,4,0.013543795710310523,4.0,0
260155,4727.35,40,0,73510.0,2,0,1,0,1,6,11013,11013.0,718,3,8,14133,14133.0,1186,5,19,34702,34702.0,1633,8,31,54684,54684.0,1964,12,0.0,4,0.035915441445395366,4.0,0
697079,4729.59,0,0,80235.0,1,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
420222,4729.97,57,0,73510.0,2,0,1,1,0,7,9757,9757.0,0,3,12,16204,16204.0,460,5,23,35922,35922.0,1101,10,31,52090,52090.0,1418,13,0.0,2,0.02722211556920714,4.0,0
580586,4730.36,39,0,54350.0,1,0,1,1,0,4,6391,6391.0,0,2,5,7406,7406.0,0,3,12,23422,23422.0,339,5,23,40646,40646.0,339,10,1.0,3,0.008340304088963243,4.0,0
833627,4731.37,8,0,54361.0,3,0,0,0,1,5,8334,8334.0,0,3,11,17745,17745.0,0,5,14,24151,24151.0,0,7,14,24151,24151.0,0,7,0.0,-1,0.0,4.0,1
110099,4731.84,65,0,73510.0,2,0,0,0,1,3,1980,1980.0,0,1,7,4508,4508.0,0,2,23,35801,35801.0,362,7,31,53281,53281.0,1028,10,2.0,-1,0.01929393217094274,4.0,0
332208,4733.51,55,0,73510.0,2,0,0,1,0,6,7771,7771.0,804,3,13,16624,16624.0,804,6,24,40322,40322.0,804,9,35,60812,60812.0,1213,14,0.0,-1,0.019946721041899627,4.0,0
709123,4733.51,67,0,73510.0,2,0,1,1,0,5,9185,9185.0,565,2,6,11646,11646.0,565,3,14,22917,22917.0,565,6,19,30101,30101.0,1580,9,0.0,4,0.05248995049998339,4.0,0
347861,4735.18,24,0,73510.0,2,0,1,0,1,6,5274,5274.0,0,2,10,11110,11110.0,409,4,23,30550,30550.0,409,9,41,56029,56029.0,409,15,0.0,2,0.0072997911795677235,4.0,0
668000,4736.35,67,0,73510.0,2,0,1,0,1,5,10984,10984.0,0,2,10,18521,18521.0,0,4,18,30274,30274.0,580,7,33,59726,59726.0,580,13,1.0,0,0.009711013628905335,4.0,0
641123,4737.41,66,0,73510.0,2,0,1,0,1,8,13250,13250.0,559,3,14,25832,25832.0,559,6,22,35861,35861.0,559,10,38,59337,59337.0,1611,14,0.0,2,0.027150007583801,4.0,0
788332,4738.99,44,0,73510.0,2,0,1,0,1,1,1021,1021.0,0,1,1,1021,1021.0,0,1,8,7929,7929.0,1162,3,19,20487,20487.0,1162,6,0.0,1,0.056718894908966665,3.0,0
415327,4739.3,9,0,73510.0,2,0,0,1,0,1,1663,1663.0,356,1,7,15115,15115.0,356,3,16,28954,28954.0,356,6,16,28954,28954.0,356,6,2.0,-5,0.012295365061822201,3.0,0
531793,4739.86,25,0,57546.0,3,0,1,0,1,5,5010,5010.0,561,1,10,15109,15109.0,561,4,23,40901,40901.0,561,8,28,51286,51286.0,561,9,0.0,0,0.010938657723355302,4.0,0
598016,4742.62,25,0,89419.0,3,0,1,1,0,13,21518,21518.0,0,3,14,22715,22715.0,0,4,19,26103,26103.0,781,6,23,30092,30092.0,781,9,0.0,12,0.02595374185830121,4.0,0
121751,4743.62,0,0,83189.0,3,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
361892,4743.62,51,0,83189.0,3,0,0,1,0,9,14903,14903.0,0,2,15,22517,22517.0,0,4,22,36076,36076.0,0,7,39,60403,60403.0,516,13,0.0,3,0.008542622055195934,4.0,0
201564,4744.97,63,0,47052.0,3,0,0,0,1,3,4516,4516.0,0,2,10,14261,14261.0,0,4,23,39376,39376.0,0,7,32,57083,57083.0,618,10,0.0,-4,0.010826340591769878,4.0,0
508728,4744.97,67,0,47052.0,3,1,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
550213,4746.69,59,0,112349.0,5,0,0,1,0,5,9207,9207.0,334,2,7,12267,12267.0,334,3,12,16304,16304.0,334,5,28,38603,38603.0,939,9,0.0,3,0.024324534362614305,4.0,0
173485,4748.79,53,0,73510.0,2,0,0,0,1,3,1641,1641.0,0,1,7,6418,6418.0,394,3,25,42056,42056.0,394,7,35,59052,59052.0,911,10,0.0,-1,0.015427081216554901,4.0,0
571017,4751.28,30,0,54508.0,3,0,0,1,0,5,9568,9568.0,0,2,12,18623,18623.0,0,5,34,54477,54477.0,0,11,40,60286,60286.0,0,14,1.0,-2,0.0,4.0,0
455594,4754.45,68,0,73510.0,2,0,0,0,1,9,10194,10194.0,0,3,16,24082,24082.0,0,5,33,50561,50561.0,473,10,44,68649,68649.0,1466,14,0.0,2,0.02135500881294702,4.0,0
330249,4755.37,57,0,47864.0,3,0,0,1,0,6,6428,6428.0,430,2,8,8016,8016.0,430,3,25,34298,34298.0,987,8,30,41198,41198.0,987,9,0.0,4,0.023957473663770087,4.0,0
794348,4755.48,17,0,73510.0,2,0,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,7,9112,9112.0,0,2,14,18611,18611.0,0,5,9.0,0,0.0,4.0,1
561874,4755.72,50,0,114778.0,4,0,1,1,0,7,13132,13132.0,617,3,8,15264,15264.0,617,4,20,30041,30041.0,1029,8,33,43463,43463.0,1029,12,0.0,6,0.02367531003382187,4.0,0
319504,4755.76,15,0,84734.0,3,0,0,1,0,2,2048,2048.0,0,1,4,5125,5125.0,0,3,8,10126,10126.0,0,6,12,16554,16554.0,0,7,1.0,0,0.0,4.0,0
746502,6328.18,4,2,73510.0,2,0,1,0,1,19,15891,23836.5,0,2,22,22899,34348.5,0,3,22,22899,34348.5,0,3,22,22899,34348.5,0,3,0.0,16,0.0,2.0,0
372069,4756.13,11,0,72991.0,3,0,0,1,0,4,3260,3260.0,0,1,7,8103,8103.0,0,3,11,11984,11984.0,532,5,11,11984,11984.0,532,5,1.0,1,0.04439252336448598,3.0,0
600013,4756.91,6,0,67717.0,3,0,0,0,0,4,4916,4916.0,0,1,10,17097,17097.0,0,3,10,17097,17097.0,0,3,10,17097,17097.0,0,3,0.0,-2,0.0,3.0,0
722629,4757.24,37,0,81290.0,3,0,1,1,0,9,8095,8095.0,0,3,14,17332,17332.0,0,5,27,39591,39591.0,0,8,30,46305,46305.0,1593,9,0.0,4,0.03440233236151603,4.0,0
556266,4758.47,46,0,99465.0,3,0,1,1,0,8,5557,5557.0,0,2,11,10665,10665.0,0,5,19,22002,22002.0,0,10,30,36675,36675.0,0,14,0.0,5,0.0,4.0,0
842405,4760.94,10,0,73510.0,2,0,0,0,1,3,5409,5409.0,0,2,8,11639,11639.0,462,5,16,24071,24071.0,462,8,16,24071,24071.0,462,8,1.0,-2,0.019193220057330398,3.0,0
919668,4762.16,9,0,58637.0,3,0,1,1,0,1,1221,1221.0,0,1,7,8451,8451.0,0,3,13,13279,13279.0,0,5,13,13279,13279.0,0,5,2.0,-5,0.0,3.0,0
925433,4762.16,34,0,58637.0,3,0,0,1,0,3,1683,1683.0,0,1,7,8972,8972.0,1026,3,21,19887,19887.0,2131,7,31,28981,28981.0,3065,11,0.0,-1,0.10575894551602774,4.0,0
489781,4762.59,21,0,73715.0,3,0,0,0,0,7,11213,11213.0,0,2,8,13237,13237.0,0,3,15,20905,20905.0,549,6,30,48676,48676.0,1520,11,0.0,6,0.031226887994083328,4.0,0
462459,4762.82,9,0,80052.0,3,0,0,0,1,4,9019,9019.0,0,2,6,12541,12541.0,384,4,11,21132,21132.0,1028,7,11,21132,21132.0,1028,7,1.0,2,0.04864660230929396,3.0,0
595681,4762.82,38,0,80052.0,3,0,1,0,1,8,9863,9863.0,0,2,10,14501,14501.0,360,3,17,29201,29201.0,360,6,27,41942,41942.0,360,11,0.0,6,0.008583281674693624,4.0,0
680754,4762.82,0,0,73510.0,2,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
742854,4762.82,10,0,73510.0,2,0,0,1,0,4,7536,7536.0,662,2,6,11774,11774.0,662,3,16,25080,25080.0,662,6,16,25080,25080.0,662,6,1.0,2,0.026395534290271132,3.0,0
993170,6366.23,2,2,64373.0,3,0,1,1,0,28,43884,65826.0,0,2,28,43884,65826.0,0,2,28,43884,65826.0,0,2,28,43884,65826.0,0,2,0.0,28,0.0,2.0,0
426317,4767.69,34,0,73510.0,2,0,0,0,1,4,6340,6340.0,0,3,6,7622,7622.0,475,4,11,14395,14395.0,963,7,24,29036,29036.0,963,11,0.0,2,0.03316572530651605,4.0,0
485383,4770.26,28,0,73510.0,2,0,1,1,0,5,4081,4081.0,0,2,12,13425,13425.0,0,4,24,34096,34096.0,489,9,37,54841,54841.0,1442,13,0.0,-2,0.026294195948286865,4.0,0
486860,6393.87,4,2,73510.0,2,0,1,0,1,0,0,0.0,0,0,3,2802,4203.0,0,1,3,2802,4203.0,0,1,3,2802,4203.0,0,1,3.0,-3,0.0,1.0,0
264018,4770.55,37,0,45229.0,1,0,0,0,1,3,2175,2175.0,0,1,7,8283,8283.0,0,3,20,21213,21213.0,368,7,28,32342,32342.0,368,9,2.0,-1,0.011378393420320326,4.0,0
348732,4770.55,12,0,45229.0,1,0,0,0,1,0,0,0.0,0,0,2,3384,3384.0,0,2,6,6689,6689.0,662,4,6,6689,6689.0,662,4,4.0,-2,0.0989684556734938,3.0,0
553254,4770.55,63,0,45229.0,1,0,1,0,1,5,7650,7650.0,0,2,7,9586,9586.0,0,3,20,31684,31684.0,0,8,25,43801,43801.0,516,10,0.0,3,0.011780552955411977,4.0,0
706918,4770.55,11,0,45229.0,1,0,1,0,1,8,14711,14711.0,0,2,9,15658,15658.0,568,3,22,30570,30570.0,568,8,22,30570,30570.0,568,8,0.0,7,0.018580307491004252,4.0,0
773857,4770.55,54,0,45229.0,1,1,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
790287,4770.98,8,0,87662.0,3,0,0,0,1,2,2610,2610.0,0,1,10,14501,14501.0,645,4,15,21348,21348.0,645,6,15,21348,21348.0,645,6,0.0,-6,0.030213603147835864,4.0,1
811612,4772.93,0,0,50249.0,1,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
494552,4772.94,1,0,105231.0,4,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
667615,4772.94,7,0,105231.0,4,0,0,0,0,4,6923,6923.0,0,3,7,10458,10458.0,0,5,7,10458,10458.0,0,5,7,10458,10458.0,0,5,0.0,1,0.0,3.0,0
754175,4772.94,10,0,105231.0,4,0,0,0,0,1,2298,2298.0,0,1,6,12556,12556.0,0,3,10,20062,20062.0,600,5,10,20062,20062.0,600,5,0.0,-4,0.029907287409032,4.0,0
755276,4772.94,24,0,105231.0,4,0,0,0,0,5,2565,2565.0,0,1,7,6727,6727.0,0,3,16,22911,22911.0,391,6,20,27946,27946.0,391,9,0.0,3,0.013991268875688828,4.0,0
952493,4772.94,47,0,105231.0,4,0,1,0,0,0,0,0.0,0,0,4,5687,5687.0,0,3,16,21947,21947.0,0,8,29,47853,47853.0,0,12,3.0,-4,0.0,4.0,0
815626,4773.69,69,0,56567.0,3,0,1,0,1,3,1530,1530.0,0,1,10,12920,12920.0,0,4,20,25696,25696.0,0,7,33,47483,47483.0,0,10,2.0,-4,0.0,4.0,0
957008,4773.69,11,0,56567.0,3,0,1,0,1,4,6752,6752.0,622,2,9,16299,16299.0,996,5,15,27076,27076.0,996,7,15,27076,27076.0,996,7,0.0,-1,0.036785344954941644,4.0,0
222280,6466.3,2,2,73510.0,2,0,0,0,0,12,25824,38736.0,0,1,12,25824,38736.0,0,1,12,25824,38736.0,0,1,12,25824,38736.0,0,1,0.0,12,0.0,1.0,0
895601,4776.19,70,0,73510.0,2,0,1,0,1,6,12117,12117.0,0,3,9,17838,17838.0,0,4,15,26448,26448.0,0,6,28,41755,41755.0,0,10,0.0,3,0.0,4.0,0
192651,4777.12,51,0,73510.0,2,0,1,1,0,4,7804,7804.0,597,1,6,9566,9566.0,597,2,21,34159,34159.0,597,6,31,48763,48763.0,1126,9,1.0,2,0.02309127822324303,4.0,0
644417,4778.68,15,0,73510.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,14,24899,24899.0,432,4,22,35107,35107.0,1070,6,8.0,0,0.030478252200415872,3.0,1
881943,4779.89,8,0,71563.0,3,0,1,1,0,8,14334,14334.0,0,3,10,17447,17447.0,454,5,15,27988,27988.0,454,7,15,27988,27988.0,454,7,0.0,6,0.016221237673288553,4.0,0
405465,4783.92,58,0,68343.0,3,1,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
642409,4783.92,0,0,68343.0,3,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
234047,4786.01,47,0,49031.0,3,0,0,1,0,0,0,0.0,0,0,7,12817,12817.0,389,3,18,27147,27147.0,389,7,29,48306,48306.0,389,11,3.0,-7,0.008052829876205854,4.0,0
366911,4786.05,67,0,73510.0,2,0,1,0,1,13,16895,16895.0,639,3,17,24907,24907.0,1079,5,36,55534,55534.0,1079,10,46,71020,71020.0,1446,13,0.0,9,0.020360461841734723,4.0,0
424540,4787.21,71,0,73510.0,2,0,0,0,1,2,4538,4538.0,0,1,7,11538,11538.0,0,3,21,38353,38353.0,459,8,33,56228,56228.0,459,12,1.0,-3,0.008163192715373123,4.0,0
985622,4787.81,38,0,65000.0,3,1,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
255718,4792.81,64,0,229203.0,5,0,1,1,0,1,1849,1849.0,0,1,2,3411,3411.0,0,2,9,15742,15742.0,424,7,26,39766,39766.0,424,13,0.0,0,0.01066237489312478,4.0,0
874589,4792.83,13,0,61579.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,15,20546,20546.0,0,6,15,20546,20546.0,0,6,6.0,0,0.0,3.0,1
631232,4794.93,0,0,65672.0,3,1,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
725705,4794.93,39,0,65672.0,3,0,1,0,0,3,2266,2266.0,0,2,8,10598,10598.0,0,4,20,36560,36560.0,0,7,24,41984,41984.0,0,9,0.0,-2,0.0,3.0,0
463890,4794.96,73,0,92469.0,3,0,0,0,1,9,14464,14464.0,0,3,11,17134,17134.0,0,5,22,28860,28860.0,487,8,26,36525,36525.0,487,11,0.0,7,0.013333333333333334,3.0,0
760842,4799.62,17,0,73510.0,2,0,1,1,0,2,4742,4742.0,0,1,7,11604,11604.0,0,4,18,31255,31255.0,0,8,28,45168,45168.0,300,12,2.0,-3,0.0066418703506907545,4.0,0
887026,4801.66,40,0,56173.0,1,1,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
377302,4803.78,15,0,219564.0,5,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,13,10532,10532.0,0,3,16,14543,14543.0,0,4,8.0,0,0.0,3.0,1
364931,4804.36,16,0,69930.0,3,0,1,1,0,4,4674,4674.0,0,2,6,8220,8220.0,485,4,14,19694,19694.0,485,6,18,22637,22637.0,1028,8,0.0,2,0.04541237796527808,3.0,0
916478,6745.89,4,2,38826.0,3,0,0,1,0,24,47456,71184.0,411,2,24,47456,71184.0,411,2,24,47456,71184.0,411,2,24,47456,71184.0,411,2,0.0,24,0.005773769386378962,2.0,0
103362,4807.0,0,0,73510.0,2,0,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
953097,4807.85,42,0,104990.0,3,0,0,1,0,3,3348,3348.0,333,1,8,12234,12234.0,1446,3,10,15506,15506.0,1446,4,27,36925,36925.0,1446,10,2.0,-2,0.03916046039268788,4.0,0
146067,4808.96,67,0,67765.0,1,0,0,1,0,1,2381,2381.0,0,1,2,4520,4520.0,0,2,11,16343,16343.0,0,5,20,24541,24541.0,0,8,1.0,0,0.0,4.0,0
842390,4809.22,61,0,67052.0,3,0,0,1,0,7,11248,11248.0,0,2,11,17531,17531.0,0,4,15,23999,23999.0,376,6,21,31845,31845.0,376,8,0.0,3,0.011807191081802481,4.0,0
620741,4810.98,10,0,49989.0,3,0,0,1,0,4,6876,6876.0,432,1,8,15181,15181.0,432,3,13,21739,21739.0,432,6,13,21739,21739.0,432,6,1.0,0,0.019872119232715396,3.0,0
848003,4810.98,49,0,49989.0,3,0,0,1,0,9,20462,20462.0,0,3,12,24873,24873.0,0,5,27,53813,53813.0,678,10,41,76013,76013.0,678,14,0.0,6,0.008919526923026324,4.0,0
833024,4811.18,55,0,73510.0,2,0,1,0,0,6,9567,9567.0,0,2,13,23223,23223.0,466,5,21,34742,34742.0,466,9,30,48458,48458.0,466,13,0.0,-1,0.009616575178505097,4.0,0
457525,4811.74,54,0,73510.0,2,0,0,0,1,7,8966,8966.0,0,2,13,21875,21875.0,0,4,33,49848,49848.0,0,9,43,68008,68008.0,0,14,0.0,1,0.0,4.0,0
220315,4813.28,1,0,73510.0,2,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
547994,4813.28,29,0,73510.0,2,1,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
324881,4815.01,14,0,241906.0,5,0,1,0,0,9,16708,16708.0,0,3,13,23868,23868.0,0,5,21,32576,32576.0,497,9,30,39974,39974.0,921,11,0.0,5,0.023039975984389855,4.0,0
233646,4815.02,53,0,73510.0,2,0,1,0,1,2,1894,1894.0,0,1,9,10038,10038.0,0,3,14,18680,18680.0,0,5,19,25601,25601.0,0,8,1.0,-5,0.0,4.0,0
809016,4815.53,32,0,90707.0,3,0,1,0,0,15,30544,30544.0,557,3,17,31984,31984.0,557,4,24,39918,39918.0,557,6,36,63253,63253.0,980,10,0.0,13,0.015493336284445007,3.0,0
350675,4815.85,67,0,75400.0,3,0,1,0,1,7,10844,10844.0,0,2,10,16187,16187.0,0,4,17,26095,26095.0,0,8,26,40340,40340.0,0,12,0.0,4,0.0,4.0,0
773219,4819.18,7,0,86590.0,3,0,1,0,1,1,823,823.0,0,1,7,7669,7669.0,381,3,9,9973,9973.0,381,4,9,9973,9973.0,381,4,1.0,-5,0.03820314850095257,2.0,0
129515,4820.7,72,0,52302.0,3,0,0,1,0,1,2065,2065.0,0,1,3,3201,3201.0,0,2,8,8908,8908.0,0,5,17,22343,22343.0,0,8,1.0,-1,0.0,4.0,0
146760,4821.99,59,0,73510.0,2,0,0,1,0,5,9225,9225.0,0,1,6,10793,10793.0,0,2,17,27153,27153.0,0,6,22,31427,31427.0,0,9,0.0,4,0.0,4.0,0
448483,4823.56,73,0,75040.0,3,1,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
510841,4825.5,38,0,73510.0,2,0,1,1,0,6,13812,13812.0,0,2,10,16660,16660.0,582,4,17,27684,27684.0,582,7,22,31001,31001.0,582,10,0.0,2,0.018773587948775847,4.0,0
261229,4825.65,38,0,76992.0,3,0,1,1,0,1,1212,1212.0,466,1,3,6202,6202.0,466,2,13,12958,12958.0,466,5,21,25586,25586.0,1088,8,0.0,-1,0.04252325490502619,4.0,0
496728,4825.65,31,0,76992.0,3,0,0,1,0,2,4291,4291.0,0,2,5,10293,10293.0,0,4,28,39851,39851.0,0,10,41,58097,58097.0,496,14,1.0,-1,0.0085374459954903,4.0,0
549862,4826.83,28,0,57604.0,1,0,1,1,0,4,3536,3536.0,504,2,7,5078,5078.0,504,3,16,18970,18970.0,1643,7,31,46960,46960.0,1643,12,0.0,1,0.03498722316865417,4.0,0
277430,4827.78,0,0,73510.0,2,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
728043,4829.57,7,0,57385.0,3,0,1,1,0,9,13464,13464.0,0,2,16,25672,25672.0,0,5,19,27349,27349.0,0,6,19,27349,27349.0,0,6,0.0,2,0.0,3.0,0
533666,4830.91,43,0,73510.0,2,0,1,0,0,3,5170,5170.0,503,2,4,6517,6517.0,503,3,9,12911,12911.0,1653,6,16,23740,23740.0,2130,9,1.0,2,0.08972198820556024,3.0,0
645600,4832.12,20,0,73510.0,2,0,1,0,1,4,7048,7048.0,0,1,9,14290,14290.0,0,3,19,25390,25390.0,0,7,28,38672,38672.0,0,11,2.0,-1,0.0,4.0,0
441340,4834.71,32,0,60235.0,3,0,1,0,0,3,5154,5154.0,0,1,5,6290,6290.0,490,2,13,22118,22118.0,1409,5,25,45270,45270.0,1409,10,1.0,1,0.03112436492158162,4.0,0
587591,4834.71,62,0,60235.0,3,0,0,0,0,2,4752,4752.0,0,1,4,9574,9574.0,447,2,11,18485,18485.0,447,6,27,46924,46924.0,447,9,1.0,0,0.009526042110647004,4.0,0
642449,4835.57,13,0,73510.0,2,0,0,0,1,7,10623,10623.0,0,2,10,15345,15345.0,0,3,15,24275,24275.0,494,6,19,29027,29027.0,494,7,0.0,4,0.017018637819960727,4.0,0
514917,4836.05,0,0,73510.0,2,0,1,0,1,3,2304,2304.0,0,1,4,3911,3911.0,0,2,16,18977,18977.0,514,6,24,34840,34840.0,514,10,1.0,2,0.014753157290470723,4.0,0
188328,7199.65,4,2,78247.0,3,0,0,1,0,8,6344,9516.0,614,1,8,6344,9516.0,614,1,8,6344,9516.0,614,1,8,6344,9516.0,614,1,1.0,8,0.06452290878520386,1.0,0
260712,4836.89,10,0,60672.0,3,0,0,1,0,3,2049,2049.0,0,1,13,18994,18994.0,0,4,15,23652,23652.0,502,5,15,23652,23652.0,502,5,2.0,-7,0.021224420767799762,3.0,1
357901,7218.16,2,2,69559.0,3,0,0,1,0,32,31520,47280.0,557,2,32,31520,47280.0,557,2,32,31520,47280.0,557,2,32,31520,47280.0,557,2,0.0,32,0.01178087986463621,2.0,0
